# -*- encoding: utf8 -*-
# 二级字 (3000)
戢	口 耳 戈	# 横笔拆断
喋	口 世 木
嗒	口 艹 合
喃	口 南
喱	口 厘
喹	口 奎
晷	日 咎
喈	口 皆
跖	足 石
跗	足 付
跞	足 乐
跚	足 册
跎	足 它
跏	足 加
跆	足 台
蛱	虫 夹
蛲	虫 尧
蛭	虫 至
蛳	虫 师
蛐	虫 曲
蛔	虫 回
蛞	虫 舌
蛴	虫 齐
蛟	虫 交
蛘	虫 羊
喁	口 禺
喟	口 胃
啾	口 秋
嗖	口 叟
喑	口 音
嗟	口 差
喽	口 娄
嗞	口 兹
喀	口 客
喔	口 屋
喙	口 彖
嵘	山 荣
嵖	山 查
崴	山 威
遄	辶 耑
詈	四 言
嵎	山 禺
崽	山 思
嵬	山 鬼
嵛	山 俞
嵯	山 差
嵝	山 娄
嵫	山 兹
幄	巾 屋
嵋	山 眉
赕	贝 炎
铻	钅 吾
铼	钅 来
铿	钅 坚
锃	钅 呈
锂	钅 里
锆	钅 告
锇	钅 我
锉	钅 坐
锏	钅 间
锑	钅 弟
锒	钅 良
锔	钅 局
锕	钅 阿
掣	制 手
矬	矢 坐
氰	气 青
毳	毛 毛 毛
毽	毛 建
犊	牛 卖
犄	牛 奇
犋	牛 具
鹄	告 鸟
犍	牛 建
嵇	禾 尤 山
黍	禾 人 水
稃	禾 孚
稂	禾 良
筚	⺮ 毕
筵	⺮ 延
筌	⺮ 全
傣	亻 泰
傈	亻 栗
舄	臼 勹 灬
牍	片 卖
傥	亻 党
傧	亻 宾
遑	辶 皇
傩	亻 难
遁	辶 盾
徨	彳 皇
媭	须 女
畲	佘 田
弑	杀 式
颌	合 页
翕	合 羽
釉	釆 由
鹆	谷 鸟
舜	爪 冖 舛
貂	豸 召
腈	月 青
腌	月 奄
腓	月 非
腆	月 典
腴	月 臾
腑	月 府
腚	月 定
腱	月 建
鱿	鱼 尤
鲀	鱼 屯
鲂	鱼 方
颍	匕 水 页
猢	犭 胡
猹	犭 查
猥	犭 畏
飓	风 具
觞	角 𠂉 Y OD
觚	角 瓜
猱	犭 柔
颎	匕 火 页
飧	夕 食
馇	饣 查
馊	饣 叟
亵	亠 执 氏
脔	SK 肉
裒	亠 臼 氏
痣	疒 志
痨	疒 劳
痦	疒 吾
痞	疒 否
痤	疒 坐
痫	疒 闲
痧	疒 沙
赓	庚 贝
竦	立 束
瓿	立 口 瓦
啻	帝 口
颏	亥 页
鹇	闲 鸟
阑	门 柬
阒	门 目 犬
阕	门 癸
粞	米 西
遒	辶 酋
孳	兹 子
焯	火 卓
焜	火 昆
焙	火 立 口
焱	火 火 火
鹈	弟 鸟
湛	氵 甚
渫	氵 世 木
湮	氵 西 土
湎	氵 面
湜	氵 是
渭	氵 胃
湍	氵 耑
湫	氵 秋
溲	氵 叟
湟	氵 皇
溆	氵 叙
湲	氵 爰
湔	氵 前
湉	氵 恬
渥	氵 屋
湄	氵 眉
滁	氵 除
愠	忄 日 皿
惺	忄 星
愦	忄 贵
惴	忄 耑
愀	忄 秋
愎	忄 复
愔	忄 音
喾	VD 冖 告
寐	宀 爿 未
谟	讠 莫
扉	户 非
裢	衤 连
裎	衤 呈
裥	衤 间
祾	礻 土 八 夂
祺	礻 其
谠	讠 党
幂	冖 日 大 巾
谡	讠 田 八 夂
谥	讠 益
谧	讠 必 皿
遐	辶 叚
孱	尸 子 子 子
弼	弓 百 弓
巽	巳 巳 共
骘	阝 步 马
媪	女 日 皿
媛	女 爰
婷	女 亭
巯	XS 工 亠 厶 川
翚	羽 军
皴	厶 八 夂 皮
婺	矛 攵 女
骛	矛 攵 马
缂	纟 革
缃	纟 相
缄	纟 咸
彘	彑 匕 矢 匕
缇	纟 是
缈	纟 目 少
缌	纟 思
缑	纟 侯
缒	纟 追
缗	纟 民 日
飨	乡 食
耢	耒 劳
瑚	王 胡
瑁	王 冒
瑜	王 俞
瑗	王 爰
瑄	王 宣
瑕	王 叚
遨	辶 敖
骜	敖 马
韫	韦 日 皿
髡	髟 兀
塬	土 原
鄢	焉 阝
趔	走 列
趑	走 次
摅	扌 虑
摁	扌 恩
蜇	折 虫
搋	扌 虒
搪	扌 唐
搐	扌 畜
搛	扌 兼
搠	扌 朔
摈	扌 宾
彀	士 冖 一 弓 殳
毂	士 冖 车 殳	# 简体字壳字头下少一横，不影响编码
搦	扌 弱
搡	扌 桑
蓁	艹 秦
戡	甚 戈
蓍	艹 耆
鄞	堇 阝
靳	革 斤
蓐	艹 辱
蓦	莫 马
鹋	苗 鸟
蒽	艹 恩
蓓	艹 倍
蓖	艹 囟 比
蓊	艹 翁
蒯	艹 朋 刂
蓟	艹 鱼 刂
蓑	艹 衰
蒿	艹 高
蒺	艹 疾
蓠	艹 离
蒟	艹 立 句
蒡	艹 旁
蒹	艹 兼
蒴	艹 朔
蒗	艹 浪
蓥	艹 冖 金
颐	H 页
楔	木 契
楠	木 南
楂	木 查
楝	木 柬
楫	木 口 耳
楸	木 秋
椴	木 段
槌	木 追
楯	木 盾
皙	析 白
榈	木 闾
槎	木 差
榉	木 举
楦	木 宣
楣	木 眉
楹	木 盈
椽	木 彖
裘	求 衣
剽	票 刂
甄	西 土 瓦
酮	酉 同
酰	酉 先
酯	酉 旨
酩	酉 名
蜃	辰 虫
碛	石 责
碓	石 隹
硼	石 朋
碉	石 周
碚	石 立 口
碇	石 定
碜	石 参
鹌	奄 鸟
辏	车 奏
龃	齿 且
龅	齿 包
訾	此 言
粲	卜 夕 又 米
虞	虍 吴
睚	目 厂 圭
嗪	口 秦
韪	是 韦
嗷	口 敖
嗉	口 素
睨	目 臼 儿
睢	目 隹
雎	且 隹
睥	目 卑
嘟	口 都
嗑	口 盍
嗫	口 聂
嗬	口 荷
嗔	口 真
嗝	口 鬲
戥	星 戈
嗄	口 夏
煦	日 句 灬
暄	日 宣
遢	辶 日 羽
暌	日 癸
跬	足 圭
跶	足 达
跸	足 毕
跐	足 此
跣	足 先
跹	足 迁
跻	足 齐
蛸	虫 肖
蜊	虫 利
蜍	虫 余
蜉	虫 孚
蜣	虫 羌
畹	田 宛
蛹	虫 甬
嗣	口 LD 司
嗯	口 恩
嗥	口 白 大 十
嗲	口 爹
嗳	口 爱
嗌	口 益
嗍	口 朔
嗨	口 海
嗐	口 害
嗤	口 蚩
嗵	口 通
罨	四 奄
嵊	山 乘
嵩	山 高
嵴	山 脊
骰	骨 殳
锗	钅 者
锛	钅 奔
锜	钅 奇
锝	钅 日 一 寸
锞	钅 果
锟	钅 昆
锢	钅 固
锨	钅 欣
锩	钅 卷
锭	钅 定
锱	钅 甾
雉	矢 隹
氲	气 日 皿
犏	牛 扁
歃	千 臼 欠
稞	禾 果
稗	禾 卑
稔	禾 念
筠	⺮ 均
筢	⺮ 把
筮	⺮ 巫
筲	⺮ 肖
筱	⺮ 攸
牒	片 世 木
煲	保 火
敫	白 方 攵
徭	彳 爪 缶
愆	衍 心
艄	舟 肖
觎	俞 见
毹	俞 毛
貊	豸 百
貅	豸 休
貉	豸 各
颔	含 页
腠	月 奏
腩	月 南
腼	月 面
腭	月 口 口 亏
腧	月 俞
塍	月 龹 土
媵	月 龹 女
詹	⺈ 厂 八 言
鲅	鱼 友 丶
鲆	鱼 平
鲇	鱼 占
鲈	鱼 卢
稣	鱼 禾
鲋	鱼 付
鲐	鱼 台
肄	匕 矢 聿
鹐	⺈ 臼 鸟
飕	风 叟
觥	角 光
遛	辶 留
馐	饣 羞
鹑	享 鸟
亶	亠 回 旦
瘃	疒 豕 丶
痱	疒 非
痼	疒 固
痿	疒 委
瘐	疒 臾
瘁	疒 卒
瘆	疒 参
麂	鹿 几
裔	衣 LD
歆	音 欠
旒	方 𠂉 亠 厶 川
雍	亠 乡 隹
阖	门 盍
阗	门 真
阙	门 UA 屮 欠
羧	羊 厶 八 夂
豢	龹 豕
粳	米 更
猷	酋 犬
煳	火 胡
煜	火 日 立
煨	火 畏
煅	火 段
煊	火 宣
煸	火 扁
煺	火 退
滟	氵 艳
溱	氵 秦
溘	氵 盍
漭	氵 莽
滢	氵 莹
溥	氵 甫 寸
溧	氵 栗
溽	氵 辱
裟	沙 衣
溻	氵 日 羽
溷	氵 囗 豕
滗	氵 笔
滫	氵 脩
溴	氵 臭
滏	氵 釜
滃	氵 翁
滦	氵 栾
溏	氵 唐
滂	氵 旁
滓	氵 宰
溟	氵 冥
滪	氵 预
愫	忄 素
慑	忄 聂
慊	忄 兼
鲎	VD 冖 鱼
骞	宀 甘 八 马
窦	穴 卖
窠	穴 果
窣	穴 卒
裱	衤 表
褚	衤 者
裨	衤 卑
裾	衤 居
裰	衤 叕
禊	礻 契
谩	讠 曼
谪	讠 亠 丷 LD
媾	女 甘 冉
嫫	女 莫
媲	女 囟 比
嫒	女 爱
嫔	女 宾
媸	女 蚩
缙	纟 晋
缜	纟 真
缛	纟 辱
辔	纟 车 纟 口
骝	马 留
缟	纟 高
缡	纟 离
缢	纟 益
缣	纟 兼
骟	马 扇
耥	耒 尚
璈	王 敖
瑶	王 爪 缶
瑭	王 唐
獒	敖 犬
觏	甘 冉 见
慝	匿 心
嫠	未 攵 厂 女
韬	韦 舀
叆	云 爱
髦	髟 毛
摽	扌 票
墁	土 曼
撂	扌 田 各
摞	扌 累
撄	扌 婴
翥	者 羽
踅	折 足
摭	扌 庶
墉	土 庸
墒	土 商
榖	士 冖 一 木 殳	# 非“禾”
綦	其 糸
蔫	艹 焉
蔷	艹 啬
靺	革 末
靼	革 旦
鞅	革 央
靿	革 幼
甍	艹 四 冖 瓦
蔸	艹 兜
蔟	艹 族
蔺	艹 门 隹
戬	晋 戈
蕖	艹 渠
蔻	艹 宀 元 攴
蓿	艹 宿
斡	龺 人 斗
鹕	胡 鸟
蓼	艹 羽 人 彡
榛	木 秦
榧	木 匪
榻	木 日 羽
榫	木 隼
榭	木 射
槔	木 皋
榱	木 衰
槁	木 高
槟	木 宾
槠	木 诸
榷	木 隺
僰	棘 人
酽	酉 严
酶	酉 每
酹	酉 爪 寸
厮	厂 斯
碡	石 毒
碴	石 查
碣	石 曷
碲	石 帝
磋	石 差
臧	戈 爿 臣
豨	豕 希
殡	歹 宾
霆	雨 廷
霁	雨 齐
辕	车 袁
蜚	非 虫
裴	非 衣
翡	非 羽
龇	齿 此
龈	齿 艮
睿	卜 冖 一 八 人 目
䁖	目 娄
睽	目 癸
嘞	口 勒
嘈	口 曹
嘌	口 票
嘁	口 戚
嘎	口 戛
暧	日 爱
暝	日 冥
踌	足 寿
踉	足 良
蜞	虫 其
蜥	虫 析
蜮	虫 或
蝈	虫 国
蜴	虫 易
蜱	虫 卑
蜩	虫 周
蜷	虫 卷
蜿	虫 宛
螂	虫 郎
蜢	虫 孟
嘘	口 虚
嘡	口 堂
鹗	口 口 亏 鸟
嘣	口 崩
嘤	口 婴
嘚	口 得
嗾	口 族
嘧	口 密
罴	罢 灬
罱	四 南
幔	巾 曼
嶂	山 章
幛	巾 章
赙	贝 甫 寸
罂	贝 贝 缶
骷	骨 古
骶	骨 氐
鹘	骨 鸟
锲	钅 契
锴	钅 皆
锶	钅 思
锷	钅 口 口 亏
锸	钅 千 臼
锵	钅 将
镁	钅 美
镂	钅 娄
犒	牛 高
箐	⺮ 青
箦	⺮ 责
箧	⺮ 匚 夹
箍	⺮ 扌 匝
箸	⺮ 者
箬	⺮ 若
箅	⺮ 畀
箪	⺮ 单
箔	⺮ 泊
箜	⺮ 空
箢	⺮ 宛
箓	⺮ 录
毓	每 亠 厶 川
僖	亻 喜
儆	亻 敬
僳	亻 粟
僭	亻 H 儿 H 儿 日
劁	焦 刂
僮	亻 童
魃	鬼 友 丶
魆	鬼 戈 Z
睾	丿 四 幸
艋	舟 孟
鄱	番 阝
膈	月 鬲
膑	月 宾
鲑	鱼 圭
鲔	鱼 有
鲚	鱼 齐
鲛	鱼 交
鲟	鱼 寻
獐	犭 章
觫	角 束
雒	各 隹
夤	夕 寅
馑	饣 堇
銮	SK 金
塾	孰 土
麽	广 林 么
瘌	疒 剌
瘊	疒 侯
瘘	疒 娄
瘙	疒 蚤
廖	广 羽 人 彡
韶	音 召
旖	方 𠂉 奇
膂	旅 月
阚	门 敢
鄯	善 阝
鲞	龹 鱼
粿	米 果
粼	米 舛 巜
粽	米 宗
糁	米 参
槊	朔 木
鹚	兹 鸟
熘	火 留
熥	火 通
潢	氵 黄
漕	氵 曹
滹	氵 虍 乎
漯	氵 累	
漶	氵 患
潋	氵 敛
潴	氵 猪
漪	氵 猗
漉	氵 鹿
漳	氵 章
漩	氵 旋
澉	氵 敢
潍	氵 维
慵	忄 庸
搴	宀 甘 八 手
窨	穴 音
寤	宀 爿 吾
綮	户 攵 糸
谮	讠 H 儿 H 儿 日
褡	衤 艹 合
褙	衤 背
褓	衤 保
褛	衤 娄
褊	衤 扁
谯	讠 焦
谰	讠 阑
谲	讠 矞
暨	既 旦
屣	尸 徙
鹛	眉 鸟
嫣	女 焉
嫱	女 啬
嫖	女 票
嫦	女 常
嫚	女 曼
嫘	女 累
嫡	女 亠 丷 LD
鼐	乃 鼎
翟	羽 隹
瞀	矛 攵 目
鹜	矛 攵 鸟
骠	马 票
缥	纟 票
缦	纟 曼
缧	纟 累
缨	纟 婴
骢	马 囱 心
缪	纟 羽 人 彡
缫	纟 巢
耦	耒 禺
耧	耒 娄
瑾	王 堇
璜	王 黄
璀	王 崔
璎	王 婴
璁	王 囱 心
璋	王 章
璇	王 旋
奭	大 百 百
髯	髟 冉
髫	髟 召
撷	扌 颉
撅	扌 厥
赭	赤 者
撸	扌 鲁
鋆	均 金
撙	扌 尊
撺	扌 窜
墀	土 犀
聩	耳 贵
觐	堇 见
鞑	革 达
蕙	艹 惠
鞒	革 乔
蕈	艹 覃
蕨	艹 厥
蕤	艹 豕 生
蕞	艹 最
蕺	艹 戢
瞢	艹 四 冖 目
蕃	艹 番
蕲	艹 单 斤
赜	臣 责
槿	木 堇
樯	木 啬
槭	木 戚
樗	木 雩
樘	木 堂
樊	木 爻 木 大
槲	木 斛
醌	酉 昆
醅	酉 立 口
靥	厂 犬 面
魇	厂 犬 鬼
餍	厂 犬 食
磔	石 桀
磙	石 衮
霈	雨 沛
辘	车 鹿
龉	齿 吾
龊	齿 足
觑	虚 见
瞌	目 盍
瞋	目 真
瞑	目 冥
嘭	口 彭
噎	口 壹
噶	口 葛
颙	禺 页
暹	辶 日 隹
噘	口 厥
踔	足 卓
踝	足 果
踟	足 知
踒	足 委
踬	足 质
踮	足 店
踯	足 郑
踺	足 建
踞	足 居
蝽	虫 春
蝾	虫 荣
蝻	虫 南
蝰	虫 奎
蝮	虫 复
螋	虫 叟
蝓	虫 俞
蝣	虫 方 𠂉 子
蝼	虫 娄
噗	口 业 羊
嘬	口 最
颚	口 口 亏 页
噍	口 焦
噢	口 奥
噙	口 禽
噜	口 鲁
噌	口 曾
噔	口 登
颛	耑 页
幞	巾 业 羊
幡	巾 番
嶙	山 米 舛
嶝	山 登
骺	骨 后
骼	骨 各
骸	骨 亥
镊	钅 聂
镉	钅 鬲
镌	钅 隽
镍	钅 臬
镏	钅 留
镒	钅 益
镓	钅 家
镔	钅 宾
稷	禾 田 八 夂
箴	⺮ 咸
篑	⺮ 贵
篁	⺮ 皇
篌	⺮ 侯
篆	⺮ 彖
牖	片 户 甫
儋	亻 詹
徵	彳 山 一 王 攵
磐	般 石
虢	爪 寸 虎
鹞	爪 缶 鸟
膘	月 票
滕	月 龹 水
鲠	鱼 更
鲡	鱼 丽
鲢	鱼 连
鲣	鱼 坚
鲥	鱼 时
鲧	鱼 系
鲩	鱼 完
獗	犭 厥
獠	犭 大 丷 日 小
觯	角 单
馓	饣 散
馔	饣 巽
麾	广 林 毛
廛	广 里 八 土
瘛	疒 丰 刀 心
瘼	疒 莫
瘢	疒 般
瘠	疒 脊
齑	文 ND 韭
羯	羊 曷
羰	羊 炭
𥻗	米 查
遴	辶 米 舛
糌	米 处 日
糍	米 兹
糅	米 柔
熜	火 囱 心
熵	火 商
熠	火 羽 白
澍	氵 士 口 UA 寸
澌	氵 斯
潸	氵 林 月
潦	氵 大 丷 日 小
潲	氵 稍
鋈	沃 金
潟	氵 舄
潼	氵 童
潺	氵 孱
憬	忄 景
憧	忄 童
寮	宀 大 丷 日 小
窳	穴 瓜 瓜
谳	讠 献
褴	衤 监
褟	衤 日 羽
褫	衤 虒
谵	讠 詹
熨	尉 火
屦	尸 彳 娄
嬉	女 喜
勰	力 力 力 思
戮	羽 人 彡 戈
蝥	矛 攵 虫
缬	纟 颉
缮	纟 善
缯	纟 曾
骣	马 孱
畿	幺 幺 戈 田
耩	耒 甘 冉
耨	耒 辱
耪	耒 旁
璞	王 业 羊
璟	王 景
靛	青 定
璠	王 番
璘	王 米 舛
聱	敖 耳
螯	敖 虫
髻	髟 吉
髭	髟 此
髹	髟 休
擀	扌 龺 人 干
熹	喜 灬
甏	彭 瓦
擞	扌 数
縠	士 冖 一 糸 殳
磬	声 殳 石
颞	聂 页
蕻	艹 CH 共
鞘	革 肖
颟	𬜯 页
薤	艹 歹 韭
薨	艹 四 冖 死
檠	敬 木
薏	艹 意
薮	艹 数
薜	艹 辟
薅	艹 女 辱
樾	木 越
橛	木 厥
橇	木 毛 毛 毛
樵	木 焦
檎	木 禽
橹	木 鲁
樽	木 尊
樨	木 犀
橼	木 缘
墼	FK 凵 殳 土
橐	一 中 冖 石 木
翮	鬲 羽
醛	酉 艹 全
醐	酉 胡
醍	酉 是
醚	酉 迷
磲	石 渠
赝	雁 贝
飙	犬 犬 犬 风
殪	歹 壹
霖	雨 林
霏	雨 非
霓	雨 臼 儿
錾	斩 金
辚	车 米 舛
臻	至 秦
遽	辶 虍 豕
氅	敞 毛
瞟	目 票
瞠	目 堂
瞰	目 敢
嚄	口 艹 隹 又
嚆	口 蒿
噤	口 禁
暾	日 敦
蹀	足 世 木
踹	足 耑
踵	足 重
踽	足 禹
蹉	足 差
蹁	足 扁
螨	虫 𬜯
蟒	虫 莽
螈	虫 原
螅	虫 息
螭	虫 离
螠	虫 益
螟	虫 冥
噱	口 虍 豕
噬	口 ⺮ 巫
噫	口 意
噻	口 塞
噼	口 辟
罹	四 忄 隹
圜	囗 四 一 口 氏
䦃	钅 著
镖	钅 票
镗	钅 堂
镘	钅 曼
镚	钅 崩
镛	钅 庸
镝	钅 亠 丷 LD
镞	钅 族
镠	钅 习 人 彡
氇	毛 鲁
氆	毛 普
憩	舌 自 心
穑	禾 啬
篝	⺮ 甘 冉
篥	⺮ 栗
篦	⺮ 囟 比
篪	⺮ 虒
篙	⺮ 高
盥	臼 水 皿
劓	鼻 刂
翱	皋 羽
魉	鬼 两
魈	鬼 肖
徼	彳 敫
歙	翕 欠
膳	月 善
膦	月 米 舛
膙	月 强
鲮	鱼 土 八 夂
鲱	鱼 非
鲲	鱼 昆
鲳	鱼 昌
鲴	鱼 固
鲵	鱼 臼 儿
鲷	鱼 周
鲻	鱼 甾
獴	犭 蒙
獭	犭 赖
獬	犭 解
邂	辶 解
鹧	庶 鸟
廨	广 解
赟	斌 贝
瘰	疒 累
廪	广 禀
瘿	疒 婴
瘵	疒 祭
瘴	疒 章
癃	疒 隆
瘳	疒 羽 人 彡
斓	文 阑
麇	鹿 禾
麈	鹿 主
嬴	亡 口 月 女 凡
壅	雍 土
羲	羊 禾 一 Z 戈	# 横笔拆断
糗	米 臭
瞥	敝 目
甑	曾 瓦
燎	火 大 丷 日 小
燠	火 奥
燔	火 番
燧	火 遂
濑	氵 赖
濉	氵 睢
潞	氵 路
澧	氵 曲 豆
澹	氵 詹
澥	氵 解
澶	氵 亶
濂	氵 廉
褰	宀 甘 八 衣
寰	宀 四 一 口 氏
窸	穴 悉
褶	衤 羽 白
禧	礻 喜
嬖	辟 女
犟	强 牛
隰	阝 㬎
嬗	女 亶
颡	桑 页
缱	纟 遣
缲	纟 品 木
缳	纟 四 一 口 氏
璨	王 粲
璩	王 虍 豕
璐	王 路
璪	王 品 木
螫	赤 攵 虫
擤	扌 鼻
壕	土 豪
觳	士 冖 一 角 殳
罄	声 殳 缶
擢	扌 翟
薹	艹 吉 冖 至
鞡	革 拉
鞬	革 建
薷	艹 需
薰	艹 熏
藓	艹 鲜
藁	蒿 木
檄	木 敫
檩	木 禀
懋	楙 心
醢	酉 右 皿
翳	医 殳 羽
礅	石 敦
磴	石 登
鹩	大 丷 日 小 鸟
龋	齿 禹
龌	齿 屋
豳	豕 豕 山
壑	卜 冖 一 谷 又 土
黻	黹 友 丶
嚏	口 疐
嚅	口 需
蹑	足 聂
蹒	足 𬜯
蹊	足 奚
蟥	虫 黄
螬	虫 曹
螵	虫 票
疃	田 童
螳	虫 堂
蟑	虫 章
嚓	口 察
羁	四 革 马
罽	四 厂 炎 刂
罾	四 曾
嶷	山 疑
黜	黑 出
黝	黑 幼
髁	骨 果
髀	骨 卑
镡	钅 覃
镢	钅 厥
镣	钅 大 丷 日 小
镦	钅 敦
镧	钅 阑
镩	钅 窜
镪	钅 强
镫	钅 登
罅	缶 虍 乎
黏	黍 占
簌	⺮ 束 欠
篾	⺮ 四 戍
篼	⺮ 兜
簖	⺮ 断
簋	⺮ 艮 皿
鼢	鼠 分
黛	代 黑
儡	亻 田 田 田
鹪	焦 鸟
鼾	鼻 干
皤	白 番
魍	鬼 LD
龠	人 一 口 口 口 LD
繇	爪 缶 系
貘	豸 莫
邈	辶 貌
貔	豸 囟 比
臌	月 鼓
膻	月 亶
臆	月 意
臃	月 雍
鲼	鱼 贲
鲽	鱼 世 木
鳀	鱼 是
鳃	鱼 思
鳅	鱼 秋
鳇	鱼 皇
鳊	鱼 扁
螽	冬 虫 虫
燮	火 言 火 又
鹫	就 鸟
襄	亠 口 口 甘 氏
糜	广 林 米
縻	广 林 糸
膺	广 亻 隹 月
癍	疒 斑
麋	鹿 米
懑	满 心
濡	氵 需
濮	氵 亻 业 羊
濞	氵 鼻
濠	氵 豪
濯	氵 翟
蹇	宀 甘 八 足
謇	宀 甘 八 言
邃	辶 穴 丷 豕
襁	衤 强
檗	辟 木
擘	辟 手
孺	子 需
隳	隋 人 ⺗
嬷	女 麽
蟊	矛 虫 虫
鹬	矞 鸟
鍪	矛 攵 金
鏊	敖 金
鳌	敖 鱼
鬈	髟 卷
鬃	髟 宗
瞽	鼓 目
鞯	革 荐
鞨	革 曷
鞫	革 訇
鞧	革 酋
鞣	革 柔
藜	艹 黎
藠	艹 白 白 白
藩	艹 潘
醪	酉 羽 人 彡
蹙	戚 足
礓	石 三 田 田
燹	豕 豕 火
餮	殄 食
瞿	目 目 隹
曛	日 熏
颢	景 页
曜	日 翟
躇	足 著
蹚	足 堂
鹭	路 鸟
蟛	虫 彭
蟪	虫 惠
蟠	虫 番
蟮	虫 善
鹮	四 一 口 氏 鸟
黠	黑 吉
黟	黑 多
髅	骨 娄
髂	骨 客
镬	钅 艹 隹 又
镭	钅 雷
镯	钅 蜀
馥	香 复
簟	⺮ 覃
簪	⺮ H 儿 H 儿 日
鼬	鼠 由
雠	隹 讠 隹
艟	舟 童
鳎	鱼 日 羽
鳏	鱼 四 水
鳐	鱼 爪 缶
癞	疒 赖
癔	疒 意
癜	疒 殿
癖	疒 辟
糨	米 强
蹩	敝 足
鎏	流 金
懵	忄 瞢
彝	彑 米 糸 廾
邋	辶 巛 囗 乂 ZD
鬏	髟 秋
攉	扌 霍
攒	扌 赞
鞲	革 甘 冉
鞴	革 EA 丿 LD
藿	艹 霍
蘧	艹 遽
蘅	艹 衡
麓	林 鹿
醮	酉 焦
醯	酉 亠 厶 川 皿
酃	雨 口 口 口 阝
霪	雨 淫
霭	雨 谒
霨	雨 尉
黼	黹 甫
嚯	口 霍
蹰	足 厨
蹶	足 厥
蹽	足 大 丷 日 小
蹼	足 业 羊
蹴	足 就
蹾	足 敦
蹿	足 窜
蠖	虫 艹 隹 又
蠓	虫 蒙
蟾	虫 詹
蠊	虫 廉
黢	黑 厶 八 夂
髋	骨 宽
髌	骨 宾
镲	钅 察
籀	⺮ 扌 留
籁	⺮ 赖
齁	鼻 句
魑	鬼 离
艨	舟 蒙
鳓	鱼 勒
鳔	鱼 票
鳕	鱼 雪
鳗	鱼 曼
鳙	鱼 庸
麒	鹿 其
鏖	鹿 金
羸	亡 口 月 羊 凡
㸆	火 靠
瀚	氵 翰
瀣	氵 卜 夕 又 韭
瀛	氵 嬴
襦	衤 需
谶	讠 从 戈 韭
襞	辟 衣
骥	马 冀
缵	纟 赞
瓒	王 赞
攘	扌 襄
蘩	艹 繁
蘖	薛 木
醴	酉 曲 豆
霰	雨 散
酆	CI 阝
矍	目 目 隹 又
曦	日 羲
躅	足 蜀
鼍	口 口 田 一 黾
巉	山 ⺈ 口 比 兔
黩	黑 卖
黥	黑 京
黪	黑 参
镳	钅 鹿 灬
镴	钅 巛 囗 乂 ZD
黧	禾 勹 丿 黑
纂	⺮ 目 大 糸
璺	臼 同 玉
鼯	鼠 吾
臜	月 赞
鳜	鱼 厥
鳝	鱼 善
鳟	鱼 尊
獾	犭 艹 口 口 隹
孀	女 霜
骧	马 襄
瓘	王 艹 口 口 隹
鼙	鼓 卑
醺	酉 熏
礴	石 薄
颦	频 卑
曩	日 襄
鳢	鱼 曲 豆
癫	疒 颠
麝	鹿 射
夔	UA 止 自 巳 八 夂	# 中间部件笔顺不确定，不影响编码
爝	火 爵
灏	氵 颢
禳	礻 襄
鐾	辟 金
羼	尸 羊 羊 羊
蠡	彖 虫 虫
耱	耒 磨
懿	壹 恣
蘸	艹 酉 焦
鹳	艹 口 口 隹 鸟
霾	雨 豸 里
氍	瞿 毛
饕	号 虎 食
躐	足 巛 囗 乂 ZD
髑	骨 蜀
镵	钅 ⺈ 口 比 兔
穰	禾 襄
饔	雍 食
鬻	粥 鬲
鬟	髟 四 一 口 氏
趱	走 赞
攫	扌 矍
攥	扌 纂
颧	艹 口 口 隹 页
躜	足 赞
鼹	鼠 晏
癯	疒 瞿
麟	鹿 米 舛
蠲	益 蜀
蠹	一 中 冖 石 虫 虫
躞	足 燮
衢	行 瞿
鑫	金 金 金
灞	氵 霸
襻	衤 攀
纛	毒 且 小 系
鬣	髟 巛 囗 乂 ZD
攮	扌 囊
囔	口 囊
馕	饣 囊
戆	赣 心
爨	臼 同 林 大 火
齉	鼻 囊
