# -*- encoding: utf8 -*-
# 三级字 (1605)
冁	单 展
䎖	曾 羽
瀔	氵 士 冖 一 禾 殳
瀍	氵 廛
瀌	氵 鹿 灬
襜	衤 詹
䴙	辟 鸟
𬙊	纟 墨
嚭	喜 否
㰀	木 黎
鬷	鬲 凶 八 夂
醭	酉 业 羊
蹯	足 番
蠋	虫 蜀
翾	四 一 口 氏 羽
鳘	敏 鱼
儳	亻 ⺈ 口 比 兔
儴	亻 襄
鼗	兆 鼓
𬶭	鱼 祭
𩾌	鱼 康
鳚	鱼 尉
鳛	鱼 羽 白
麑	鹿 臼 儿
麖	鹿 京
蠃	亡 口 月 虫 凡
彟	寻 艹 隹 又
嬿	女 燕
鬒	髟 真
蘘	艹 襄
欂	木 薄
醵	酉 虍 豕
颥	需 页
甗	虍 鬲 瓦
𨟠	瞿 阝
巇	山 虍 豆 戈
酅	崔 LD 阝
髎	骨 羽 人 彡
犨	隹 隹 牛
𬶮	鱼 喜
𨭉	斌 金
㸌	火 霍
爔	火 羲
瀱	氵 四 厂 炎 刂
瀹	氵 龠
瀼	氵 襄
瀵	氵 米 田 共
襫	衤 奭
孅	女 从 戈 韭
骦	马 霜
𬙋	纟 襄
耰	耒 一 自 心 夂	# 似有误，不影响编码
𤫉	王 燮
瓖	王 襄
鬘	髟 曼
趯	走 翟
𬺓	齿 楚
罍	田 田 田 缶
鼱	鼠 青
鳠	鱼 艹 隹 又
鳡	鱼 感
鳣	鱼 亶
爟	火 艹 口 口 隹
爚	火 龠
灈	氵 瞿
韂	革 詹
糵	薛 米
蘼	艹 靡
礵	石 霜
鹴	霜 鸟
躔	足 廛
皭	白 爵
龢	龠 禾
鳤	鱼 管
亹	亠 臼 同 且
籥	⺮ 龠
鼷	鼠 奚
𫚭	鱼 巛 囗 乂 ZD
玃	犭 矍
醾	酉 糜
齇	鼻 虍 且
觿	角 崔 LD
蠼	虫 矍
