# -*- encoding: utf8 -*-
# 一级字 (3500)
院	阝 完
娃	女 圭
姥	女 老
姨	女 夷
姻	女 因
娇	女 乔
姚	女 兆
娜	女 那
怒	奴 心
架	加 木
贺	加 贝
盈	乃 又 皿
勇	甬 力
怠	台 心
癸	癶 天
蚤	叉 虫
柔	矛 木
垒	厶 厶 厶 土
绑	纟 邦
绒	纟 戎
结	纟 吉
绕	纟 尧
骄	马 乔
绘	纟 会
给	纟 合
绚	纟 旬
骆	马 各
络	纟 各
绝	纟 色
绞	纟 交
骇	马 亥
统	纟 充
耕	耒 井
耘	耒 云
耗	耒 毛
耙	耒 巴
艳	丰 色
泰	𡗗 水
秦	𡗗 禾
珠	王 朱
班	王 UD 王
素	丰 糸
匿	匚 若
蚕	天 虫
顽	元 页
盏	戈 皿
匪	匚 非
捞	扌 劳
栽	EH
捕	扌 甫
埂	土 更
捂	扌 吾
振	扌 辰
载	𢦏 车
赶	走 干
起	走 己
盐	土 卜 皿
捎	扌 肖
捍	扌 旱
捏	扌 日 土
埋	土 里
捉	扌 足
捆	扌 困
捐	扌 口 月
损	扌 口 贝
袁	土 口 氏
捌	扌 别
都	者 阝
哲	折 口
逝	辶 折
捡	扌 佥
挫	扌 坐
换	扌 奂
挽	扌 免
挚	执 手
热	执 灬
恐	巩 心
捣	扌 岛
壶	士 冖 业
捅	扌 甬
埃	土 矣
挨	扌 矣
耻	耳 止
耿	耳 火
耽	耳 冖 儿
聂	耳 双
恭	廿 八 ⺗
莽	艹 犬 艹
莱	艹 来
莲	艹 连
莫	艹 日 大
莉	艹 利
荷	艹 何
获	艹 犭 犬
晋	亚 日
恶	亚 心
莹	艹 冖 玉
莺	艹 冖 鸟
真	十 具
框	木 匡
梆	木 邦
桂	木 圭
桔	木 吉
栖	木 西
档	木 当
桐	木 同
株	木 朱
桥	木 乔
桦	木 华
栓	木 全
桃	木 兆
格	木 各
桩	木 庄
校	木 交
核	木 亥
样	木 羊
根	木 艮
索	十 冖 糸
哥	可 可
速	辶 束
逗	辶 豆
栗	西 木
贾	西 贝
酌	酉 勺
配	酉 己
翅	支 羽
辱	辰 寸
唇	辰 口
夏	一 自 夂
砸	石 匝
砰	石 平
砾	石 乐
础	石 出
破	石 皮
原	厂 白 小
套	大 CH
逐	辶 豕
烈	列 灬
殊	歹 朱
殉	歹 旬
顾	厄 页
轿	车 乔
较	车 交
顿	屯 页
毙	比 死
致	至 攵
柴	此 木
桌	卜 日 木
虑	虍 心
监	刂 M 皿
紧	刂 又 糸
党	龸 兄
逞	辶 呈
晒	日 西
眠	目 民
晓	日 尧
哮	口 孝
唠	口 劳
鸭	甲 鸟
晃	日 光
哺	口 甫
晌	日 向
剔	易 刂
晕	日 军
蚌	虫 丰
畔	田 半
蚣	虫 公
蚊	虫 文
蚪	虫 斗
蚓	虫 引
哨	口 肖
哩	口 里
圃	囗 甫
哭	口 口 犬
哦	口 我
恩	因 心
鸯	央 鸟
唤	口 奂
唁	口 言
哼	口 亨
唧	口 即
啊	口 阿
唉	口 矣
唆	口 厶 八 夂
罢	四 去
峭	山 肖
峨	山 我
峰	山 夂 丰
圆	囗 员
峻	山 厶 八 夂
贼	贝 戎
贿	贝 有
赂	贝 各
赃	贝 庄
钱	钅 戈
钳	钅 甘
钻	钅 占
钾	钅 甲
铁	钅 失
铃	钅 令
铅	钅 几 口
缺	缶 夬
氧	气 羊
氨	气 安
特	牛 寺
牺	牛 西
造	辶 告
乘	禾 北
敌	舌 攵
秤	禾 平
租	禾 且
积	禾 只
秧	禾 央
秩	禾 失
称	禾 尔
秘	禾 必
透	辶 秀
笔	⺮ 毛
笑	⺮ 夭
笋	⺮ 尹
债	亻 责
借	亻 昔
值	亻 直
倚	亻 奇
俺	亻 奄
倾	亻 顷
倒	亻 到
倘	亻 尚
俱	亻 具
倡	亻 昌
候	亻 丨 X 矢
赁	任 贝
俯	亻 府
倍	亻 立 口
倦	亻 卷
健	亻 建
臭	自 犬
射	身 寸
躬	身 弓
息	自 心
倔	亻 屈
徒	彳 走
徐	彳 余
殷	⺁ 彐 𠃌 殳
舰	舟 见
舱	舟 仓
般	舟 殳
航	舟 亢
途	辶 余
拿	合 手
耸	人 人 耳
爹	父 多
舀	爪 臼
爱	爪 冖 友
豺	豸 才
豹	豸 勺
颁	分 页
颂	公 页
翁	公 羽
胰	月 夷
脆	月 危
脂	月 旨
胸	月 匈
胳	月 各
脏	月 庄
脐	月 齐
胶	月 交
脑	月 亠 凶
脓	月 农
逛	辶 狂
狸	犭 里
狼	犭 良
卿	RH 丿 即
逢	辶 夂 丰
鸵	鸟 它
留	RH 丶 刀 田
鸳	夕 ⺋ 鸟
皱	刍 皮
饿	饣 我
馁	饣 妥
凌	冫 土 八 夂
凄	冫 妻
恋	SK 心
桨	丬 夕 木
浆	丬 夕 水
衰	亠 日 氏
衷	亠 中 氏
高	亠 口 LD
郭	享 阝
席	广 廿 巾
准	冫 隹
座	广 坐
症	疒 正
病	T	A
疾	疒 矢
斋	文 而
疹	疒 人 彡
疼	疒 冬
疲	疒 皮
脊	V 人 月
效	交 攵
离	亠 凶 LD 厶
紊	文 糸
唐	广 肀 口
瓷	次 瓦
资	次 贝
凉	冫 京
站	立 占
剖	立 口 刂
竞	立 兄
部	立 口 阝
旁	亠 丷 冖 方
旅	方 𠂉 氏
畜	玄 田
阅	门 兑
羞	羊 丑
羔	羊 灬
瓶	并 瓦
拳	龹 手
粉	米 分
料	米 斗
益	UA 八 皿
兼	UA XK
烤	火 考
烘	火 共
烦	火 页
烧	火 尧
烛	火 虫
烟	火 因
烙	火 各
递	辶 弟
涛	氵 寿
浙	氵 折
涝	氵 劳
浦	氵 甫
酒	氵 酉
涉	氵 步
消	氵 肖
涡	氵 呙
浩	氵 告
海	氵 每
涂	氵 余
浴	氵 谷
浮	氵 孚
涣	氵 奂
涤	氵 条
流	氵 亠 厶 川
润	氵 闰
涧	氵 间
涕	氵 弟
浪	氵 良
浸	氵 彐 冖 又
涨	氵 张
烫	汤 火
涩	氵 刃 止
涌	氵 甬
悖	忄 孛
悟	忄 吾
悄	忄 肖
悍	忄 旱
悔	忄 每
悯	忄 门 文
悦	忄 兑
害	宀 丰 口
宽	宀 艹 见
家	宀 豕
宵	宀 肖
宴	宀 日 女
宾	宀 兵
窍	穴 巧
窄	穴 乍
容	穴 人 口
宰	宀 辛
案	安 木
请	讠 青
朗	丶 艮 月
诸	讠 者
诺	讠 若
读	讠 卖
扇	户 羽
诽	讠 非
袜	衤 末
袖	衤 由
袍	衤 包
被	衤 皮
祥	礻 羊
课	讠 果
冥	冖 日 六
谁	讠 隹
调	讠 周
冤	冖 兔
谅	讠 京
谆	讠 享
谈	讠 炎
谊	讠 宜
剥	录 刂
恳	艮 心
展	尸 艹 H
剧	居 刂
屑	尸 肖
弱	弓 冫 弓 冫
陵	阝 土 八 夂
祟	出 示
陶	阝 勹 缶
陷	阝 ⺈ 臼
陪	阝 立 口
娱	女 吴
娟	女 口 月
恕	如 心
娥	女 我
娘	女 良
通	辶 甬
能	厶 月 匕 匕
难	又 隹
预	予 页
桑	又 又 又 木
绢	纟 口 月
绣	纟 秀
验	马 佥
继	纟 Z 米
骏	马 厶 八 夂
球	王 求
琐	王 小 贝
理	王 里
琉	王 亠 厶 川
琅	王 良
捧	扌 奉
堵	土 者
措	扌 昔
描	扌 苗
域	土 或
捺	扌 奈
掩	扌 奄
捷	扌 一 彐 止
排	扌 非
焉	正 一 Z 灬
掉	扌 卓
捶	扌 垂
赦	赤 攵
堆	土 隹
推	扌 隹
埠	土 阜
掀	扌 欣
授	扌 受
捻	扌 念
教	孝 攵
掏	扌 勹 缶
掐	扌 ⺈ 臼
掠	扌 京
掂	扌 店
培	土 立 口
接	扌 妾
掷	扌 郑
控	扌 空
探	扌 ⺳ 木
据	扌 居
掘	扌 屈
掺	扌 参
职	耳 只
基	其 土
聆	耳 令
勘	甚 力
聊	耳 卯
娶	取 女
著	艹 者
菱	艹 土 八 夂
勒	革 力
黄	廿 由 八
菲	艹 非
萌	艹 明
萝	艹 罗
菌	艹 囷
萎	艹 委
菜	艹 采
萄	艹 勹 缶
菊	艹 勹 米
菩	艹 立 口
萍	艹 氵 平
菠	艹 波
萤	艹 冖 虫
营	艹 冖 吕
乾	龺 乞
萧	艹 肃
萨	艹 阝 产
菇	艹 姑
械	木 戒
彬	林 彡
梦	林 夕
婪	林 女
梗	木 更
梧	木 吾
梢	木 肖
梅	木 每
检	木 佥
梳	木 亠 厶 川
梯	木 弟
桶	木 甬
梭	木 厶 八 夂
救	求 攵
曹	艹 日 日
副	一 口 田 刂
票	西 示
酝	酉 云
酗	酉 凶
厢	厂 相
戚	戊 上 小
硅	石 圭
硕	石 页
奢	大 者
盔	灰 皿
爽	大 乂 乂 乂 乂
聋	龙 耳
袭	龙 衣
盛	成 皿
匾	匚 扁
雪	雨 彐
辅	车 甫
辆	车 两
颅	卢 页
虚	虍 业
彪	虎 彡
雀	小 隹
堂	龸 口 土
常	龸 吊
眶	目 匡
匙	是 匕
晨	日 辰
睁	目 争
眯	目 米
眼	目 艮
悬	县 心
野	里 予
啪	口 拍
啦	口 拉
曼	日 四 又
晦	日 每
晚	日 免
啄	口 豕 丶
啡	口 非
距	足 巨
趾	足 止
啃	口 肯
跃	足 夭
略	田 各
蚯	虫 丘
蛀	虫 主
蛇	虫 它
唬	口 虎
累	田 糸
鄂	口 口 亏 阝
唱	口 昌
患	串 心
啰	口 罗
唾	口 垂
唯	口 隹
啤	口 卑
啥	口 舍
啸	口 肃
崖	山 厂 圭
崎	山 奇
崭	山 斩
逻	辶 罗
崔	山 隹
帷	巾 隹
崩	山 朋
崇	山 宗
崛	山 屈
婴	贝 贝 女
圈	囗 卷
铐	钅 考
铛	钅 当
铝	钅 吕
铜	钅 同
铭	钅 名
铲	钅 产
银	钅 艮
矫	矢 乔
甜	舌 甘
秸	禾 吉
梨	利 木
犁	利 牛
秽	禾 岁
移	禾 多
笨	⺮ 本
笼	⺮ 龙
笛	⺮ 由
笙	⺮ 生
符	⺮ 付
第	⺮ YZ
敏	每 攵
做	亻 故
袋	代 衣
悠	攸 心
偿	亻 尝
偶	亻 禺
偎	亻 畏
偷	亻 俞
您	你 心
售	隹 口
停	亻 亭
偏	亻 扁
躯	身 区
兜	RH 白 X 儿	# 不合笔顺？
假	亻 叚
衅	血 半
徘	彳 非
徙	彳 止 止
得	彳 日 一 寸
衔	行 钅
盘	舟 皿
舶	舟 白
船	舟 几 口
舵	舟 它
斜	余 斗
盒	合 皿
鸽	合 鸟
敛	佥 攵
悉	釆 心
欲	谷 欠
彩	采 彡
领	令 页
脚	月 去 卩
脖	月 孛
脯	月 甫
豚	月 豕
脸	月 佥
脱	月 兑
象	⺈ 口 豕
够	句 多
逸	辶 兔
猜	犭 青
猪	犭 者
猎	犭 昔
猫	犭 苗
凰	几 皇
猖	犭 昌
猛	犭 孟
祭	RS 示
馅	饣 ⺈ 臼
馆	饣 官
凑	冫 奏
减	冫 咸
毫	亠 口 冖 毛
烹	亨 灬
庶	广 廿 灬
麻	广 林
庵	广 奄
痊	疒 全
痒	疒 羊
痕	疒 艮
廊	广 郎
康	广 隶
庸	广 肀 LD
鹿	TX
盗	次 皿
章	立 早
竟	立 日 儿
商	亠 丷 LD
族	方 𠂉 矢
旋	方 𠂉 疋
望	亡 月 王
率	亠 V 幺 十	# 不合笔顺有误
阎	门 ⺈ 臼
阐	门 单
着	羊 目
羚	羊 令
盖	羊 皿
眷	龹 目
粘	米 占
粗	米 且
粒	米 立
断	Z 米 斤
剪	前 刀
兽	丷 田 一 口
焊	火 旱
焕	火 奂
清	氵 青
添	氵 忝
鸿	氵 工 鸟
淋	氵 林
涯	氵 厂 圭
淹	氵 奄
渠	氵 巨 木
渐	氵 斩
淑	氵 叔
淌	氵 尚
混	氵 昆
淮	氵 隹
淆	氵 乂 有
渊	氵 ND 米
淫	氵 爪 壬
渔	氵 鱼
淘	氵 勹 缶
淳	氵 享
液	氵 夜
淤	氵 於
淡	氵 炎
淀	氵 定
深	氵 ⺳ 木
涮	氵 刷
涵	氵 函
婆	波 女
梁	氵 刀 八 木
渗	氵 参
情	忄 青
惜	忄 昔
惭	忄 斩
悼	忄 卓
惧	忄 具
惕	忄 易
惟	忄 隹
惊	忄 京
惦	忄 店
悴	忄 卒
惋	忄 宛
惨	忄 参
惯	忄 贯
寇	宀 元 攴
寅	宀 一 由 八
寄	宀 奇
寂	宀 叔
宿	宀 亻 百
窒	穴 至
窑	穴 缶
密	宀 必 山
谋	讠 某
谍	讠 世 木
谎	讠 荒
谐	讠 皆
袱	衤 伏
祷	礻 寿
祸	礻 呙
谓	讠 胃
谚	讠 彦
谜	讠 迷
逮	辶 隶
敢	乛 耳 攵
尉	尸 示 寸
屠	尸 者
弹	弓 单
隋	阝 左 月
堕	阝 有 土
随	阝 辶 有
蛋	疋 虫
隅	阝 禺
隆	阝 夂 一 生
隐	阝 急
婚	女 昏
婶	女 审
婉	女 宛
颇	皮 页
颈	XS 工 页
绩	纟 责
绪	纟 者
续	纟 卖
骑	马 奇
绰	纟 卓
绳	纟 黾
维	纟 隹
绵	纟 帛
绷	纟 朋
绸	纟 周
综	纟 宗
绽	纟 定
绿	纟 录
缀	纟 叕
巢	巛 果
琴	王 王 今
琳	王 林
琢	王 豕 丶
琼	王 京
斑	王 文 王
替	夫 夫 日
揍	扌 奏
款	士 示 欠
堪	土 甚
塔	土 艹 合
搭	扌 艹 合
堰	土 匚 日 女
揩	扌 皆
越	走 戈 Z
趁	走 人 彡
趋	走 刍
超	走 召
揽	扌 览
堤	土 是
提	扌 是
博	十 甫 寸
揭	扌 曷
喜	吉 UA J
彭	吉 UA 彡
揣	扌 耑
插	扌 千 臼
揪	扌 秋
搜	扌 叟
煮	者 灬
援	扌 爰
搀	扌 免 TD
裁	𢦏 衣
搁	扌 阁
搓	扌 差
搂	扌 娄
搅	扌 觉
壹	士 冖 豆
握	扌 屋
搔	扌 蚤
揉	扌 柔
斯	其 斤
期	其 月
欺	其 欠
联	耳 关
葫	艹 胡
散	廿 月 攵
惹	若 心
葬	艹 死 廾
募	莫 力
葛	艹 曷
董	艹 重
葡	艹 匍
敬	苟 攵
葱	艹 匆 心
蒋	艹 将
蒂	艹 帝
落	艹 洛
韩	龺 韦
朝	龺 月
辜	古 辛
葵	艹 癸
棒	木 奉
棱	木 土 八 夂
棋	木 其
椰	木 耶
植	木 直
森	木 林
焚	林 火
椅	木 奇
椒	木 叔
棵	木 果
棍	木 昆
椎	木 隹
棉	木 帛
棚	木 朋
棕	木 宗
棺	木 官
榔	木 郎
椭	木 阝 有
惠	FK 心
惑	或 心
逼	辶 一 口 田
粟	西 米
棘	木 冂 木 冂
酣	酉 甘
酥	酉 禾
厨	厂 豆 寸
厦	厂 夏
硬	石 更
硝	石 肖
确	石 角
硫	石 亠 厶 川
雁	厂 亻 隹
殖	歹 直
裂	列 衣
雄	𠂇 厶 隹
颊	夹 页
雳	雨 历
暂	斩 日
雅	牙 隹
翘	尧 羽
辈	非 车
悲	非 心
紫	此 糸
凿	业 半 凵
辉	光 军
敞	尚 攵
棠	龸 口 木
赏	龸 口 贝
掌	龸 口 手
晴	日 青
睐	目 来
暑	日 者
最	日 耳 又
晰	日 析
量	日 一 里
鼎	目 爿 片
喷	口 贲
喳	口 查
晶	日 日 日
喇	口 剌
遇	辶 禺
喊	口 咸
遏	辶 曷
晾	日 京
景	日 京
畴	田 寿
践	足 戈
跋	足 友 丶
跌	足 失
跑	足 包
跛	足 皮
遗	辶 贵
蛙	虫 圭
蛛	虫 朱
蜓	虫 廷
蜒	虫 延
蛤	虫 合
喝	口 曷
鹃	口 月 鸟
喂	口 畏
喘	口 耑
喉	口 侯
喻	口 俞
啼	口 帝
喧	口 宣
嵌	山 甘 欠
幅	巾 一 口 田
帽	巾 冒
赋	贝 武
赌	贝 者
赎	贝 卖
赐	贝 易
赔	贝 立 口
黑	四 土 灬
铸	钅 寿
铺	钅 甫
链	钅 连
销	钅 肖
锁	钅 小 贝
锄	钅 助
锅	钅 呙
锈	钅 秀
锋	钅 夂 丰
锌	钅 辛
锐	钅 兑
甥	生 男
掰	手 分 手
短	矢 豆
智	知 日
氮	气 炎
毯	毛 炎
氯	气 录
鹅	我 鸟
剩	乘 刂
稍	禾 肖
程	禾 呈
稀	禾 希
税	禾 兑
筐	⺮ 匡
等	⺮ 寺
筑	⺮ 巩
策	⺮ 木 冂
筛	⺮ 师
筒	⺮ 同
筏	⺮ 伐
答	⺮ 合
筋	⺮ 肋
筝	⺮ 争
傲	亻 敖
傅	亻 甫 寸
牌	片 卑
堡	保 土
集	隹 木
焦	隹 灬
傍	亻 旁
储	亻 诸
皓	白 告
皖	白 完
粤	NJ 米 一 Z
奥	NL 米 大
街	行 圭
惩	征 心
御	彳 卸
循	彳 盾
艇	舟 廷
舒	舍 予
逾	辶 俞
番	釆 田
释	釆 又 BI
禽	人 离
腊	月 昔
脾	月 卑
腋	月 夜
腔	月 空
腕	月 宛
鲁	鱼 日
猩	犭 星
猬	犭 胃
猾	犭 骨
猴	犭 侯
惫	备 心
然	RS 犬 灬
馈	饣 贵
馋	饣 免 TD
装	壮 衣
蛮	SK 虫
就	京 尤
敦	享 攵
斌	文 武
痘	疒 豆
痢	疒 利
痪	疒 奂
痛	疒 甬
童	立 里
竣	立 厶 八 夂
阔	门 活
善	羊 UA 口
翔	羊 羽
羡	羊 次
普	UA 业 日
粪	米 共
尊	酋 寸
奠	酋 大
道	辶 首
遂	辶 丷 豕
曾	丷 四 日
焰	火 ⺈ 臼
港	氵 巷
滞	氵 带
湖	氵 胡
湘	氵 相
渣	氵 查
渤	氵 勃
渺	氵 目 少
湿	氵 显
温	氵 日 皿
渴	氵 曷
溃	氵 贵
溅	氵 贱
滑	氵 骨
湃	氵 拜
渝	氵 俞
湾	氵 弯
渡	氵 度
游	氵 方 𠂉 子
滋	氵 兹
渲	氵 宣
溉	氵 既
愤	忄 贲
慌	忄 荒
惰	忄 左 月
愕	忄 口 口 亏
愣	忄 四 方
惶	忄 皇
愧	忄 鬼
愉	忄 俞
慨	忄 既
割	害 刂
寒	宀 甘 八 TD
富	宀 一 口 田
寓	宀 禺
窜	穴 串
窝	穴 呙
窖	穴 告
窗	穴 NJ 夕
窘	穴 君
遍	辶 扁
雇	户 隹
裕	衤 谷
裤	衤 库
裙	衤 君
禅	礻 单
禄	礻 录
谢	讠 射
谣	讠 爪 缶
谤	讠 旁
谦	讠 兼
犀	尸 水 牛
属	尸 禹
屡	尸 娄
强	弓 虽
粥	弓 米 弓
疏	⺪ 亠 厶 川
隔	阝 鬲
隙	阝 小 日 小
隘	阝 益
媒	女 某
絮	如 糸
嫂	女 叟
媚	女 眉
婿	女 胥
登	癶 豆
缅	纟 面
缆	纟 览
缉	纟 口 耳
缎	纟 段
缓	纟 爰
缔	纟 帝
缕	纟 娄
骗	马 扁
编	纟 扁
骚	马 蚤
缘	纟 彖
瑟	王 王 必
鹉	武 鸟
瑞	王 耑
瑰	王 鬼
瑙	王 巛 囟
魂	云 鬼
肆	CH 聿
摄	扌 聂
摸	扌 莫
填	土 真
搏	扌 甫 寸
塌	土 日 羽
鼓	士 口 UA 支
摆	扌 罢
携	扌 隽
搬	扌 般
摇	扌 爪 缶
搞	扌 高
塘	土 唐
摊	扌 难
聘	耳 由 一 Z
斟	甚 斗
蒜	艹 示 示
勤	堇 力
靴	革 化
靶	革 巴
鹊	昔 鸟
蓝	艹 监
墓	莫 土
幕	莫 巾
蓬	艹 逢
蓄	艹 畜
蒲	艹 浦
蓉	艹 容
蒙	艹 冖 一 豕
蒸	艹 丞 灬
献	南 犬
椿	木 春
禁	林 示
楚	林 疋
楷	木 皆
榄	木 览
想	相 心
槐	木 鬼
榆	木 俞
楼	木 娄
概	木 既
赖	束 负
酪	酉 各
酬	酉 州
感	咸 心
碍	石 日 一 寸
碘	石 典
碑	石 卑
碎	石 卒
碰	石 UA 业
碗	石 宛
碌	石 录
尴	尤 监
雷	雨 田
零	雨 令
雾	雨 务
雹	雨 包
辐	车 一 口 田
辑	车 口 耳
输	车 俞
督	叔 目
频	步 页
龄	齿 令
鉴	刂 M 金
睛	目 青
睹	目 者
睦	目 土 八 土
瞄	目 苗
睫	目 一 彐 止
睡	目 垂
睬	目 采
嗜	口 耆
鄙	口 十 回 阝
嗦	口 索
愚	禺 心
暖	日 爰
盟	明 皿
歇	曷 欠
暗	日 音
暇	日 叚
照	昭 灬
畸	田 奇
跨	足 夸
跷	足 尧
跳	足 兆
跺	足 朵
跪	足 危
路	足 各
跤	足 交
跟	足 艮
遣	辶 中 一 Y
蜈	虫 吴
蜗	虫 呙
蛾	虫 我
蜂	虫 夂 丰
蜕	虫 兑
嗅	口 臭
嗡	口 翁
嗓	口 桑
署	四 者
置	四 直
罪	四 非
罩	四 卓
蜀	四 勹 虫
幌	巾 晃
错	钅 昔
锚	钅 苗
锡	钅 易
锣	钅 罗
锤	钅 垂
锥	钅 隹
锦	钅 帛
键	钅 建
锯	钅 居
锰	钅 孟
矮	矢 委
辞	舌 辛
稚	禾 隹
稠	禾 周
颓	秃 页
愁	秋 心
筹	⺮ 寿
签	⺮ 佥
简	⺮ 间
筷	⺮ 快
毁	臼 工 殳
舅	臼 男
鼠	臼 ZD
催	亻 崔
傻	亻 囟 八 夂
像	亻 象
躲	身 朵
魁	鬼 斗
衙	行 吾
微	彳 山 一 几 攵
愈	俞 心
遥	辶 爪 缶
腻	月 贰
腰	月 要
腥	月 星
腮	月 思
腹	月 复
腺	月 泉
鹏	朋 鸟
腾	月 龹 马
腿	月 退
鲍	鱼 包
猿	犭 袁
颖	匕 禾 页
触	角 虫
解	角 刀 牛
煞	刍 攵 灬
雏	刍 隹
馍	饣 莫
馏	饣 留
酱	丬 夕 酉
禀	亠 回 示
痹	疒 畀
廓	广 郭
痴	疒 知
痰	疒 炎
廉	广 兼
靖	立 青
新	亲 斤
韵	音 匀
意	音 心
誊	龹 言
粮	米 良
数	娄 攵
煎	前 灬
塑	朔 土
慈	兹 心
煤	火 某
煌	火 皇
满	氵 𬜯
漠	氵 莫
滇	氵 真
源	氵 原
滤	氵 虑
滥	氵 监
滔	氵 舀
溪	氵 奚
溜	氵 留
漓	氵 离
滚	氵 衮
溢	氵 益
溯	氵 朔
滨	氵 宾
溶	氵 容
溺	氵 弱
粱	氵 刀 八 米
滩	氵 难
慎	忄 真
誉	兴 言
塞	宀 甘 八 土
寞	宀 莫
窥	穴 规
窟	穴 屈
寝	宀 丬 彐 冖 又
谨	讠 堇
褂	衤 卦
裸	衤 果
福	礻 一 口 田
谬	讠 羽 人 彡
群	君 羊
殿	尸 共 殳
辟	尸 口 辛
障	阝 章
媳	女 息
嫉	女 疾
嫌	女 兼
嫁	女 家
叠	又 双 冖 且
缚	纟 甫 寸
缝	纟 逢
缠	纟 广 里
缤	纟 宾
剿	巢 刂
静	青 争
碧	王 白 石
璃	王 离
赘	敖 贝
熬	敖 灬
墙	土 啬
墟	土 虚
嘉	吉 UA 加
摧	扌 崔
赫	赤 赤
截	𢦏 隹
誓	折 言
境	土 竟
摘	扌 亠 丷 LD
摔	扌 率
撇	扌 敝
聚	取 乑
慕	莫 ⺗
暮	莫 日
摹	莫 手
蔓	艹 曼
蔑	艹 四 戍
蔡	艹 祭
蔗	艹 庶
蔽	艹 敝
蔼	艹 谒
熙	H 巳 灬
蔚	艹 尉
兢	克 克
模	木 莫
槛	木 监
榴	木 留
榜	木 旁
榨	木 窄
榕	木 容
歌	哥 欠
遭	辶 曹
酵	酉 孝
酷	酉 告
酿	酉 良
酸	酉 厶 八 夂
碟	石 世 木
碱	石 咸
碳	石 炭
磁	石 兹
愿	原 心
需	雨 而
辖	车 害
辗	车 展
雌	此 隹
裳	龸 口 衣
颗	果 页
瞅	目 秋
墅	野 土
嗽	口 束 欠
踊	足 甬
蜻	虫 青
蜡	虫 昔
蝇	虫 黾
蜘	虫 知
蝉	虫 单
嘛	口 麻
嘀	口 亠 丷 LD
赚	贝 兼
锹	钅 秋
锻	钅 段
镀	钅 度
舞	𠂉 EA 舛
舔	舌 忝
稳	禾 急
熏	千 四 二 灬
箕	⺮ 其
算	⺮ 目 廾
箩	⺮ 罗
管	⺮ 官
箫	⺮ 肃
舆	臼 车 八
僚	亻 大 丷 日 小
僧	亻 曾
鼻	自 畀
魄	白 鬼
魅	鬼 未
貌	豸 白 儿
膜	月 莫
膊	月 甫 寸
膀	月 旁
鲜	鱼 羊
疑	匕 矢 龴 疋
孵	卵 孚
馒	饣 曼
裹	亠 果 氏
敲	高 攴
豪	亠 口 冖 豕
膏	亠 口 冖 口 月
遮	辶 庶
腐	广 付 肉
瘩	疒 艹 合
瘟	疒 日 皿
瘦	疒 叟
辣	辛 束
彰	章 彡
竭	立 曷
端	立 耑
旗	方 𠂉 其
精	米 青
粹	米 卒
歉	兼 欠
弊	敝 廾
熄	火 息
熔	火 容
煽	火 扇
潇	氵 萧
漆	氵 木 八 水
漱	氵 束 欠
漂	氵 票
漫	氵 曼
滴	氵 亠 丷 LD
漾	氵 羊 永
演	氵 寅
漏	氵 尸 雨
慢	忄 曼
慷	忄 康
寨	宀 甘 八 木
赛	宀 甘 八 贝
寡	宀 一 自 八 刀	# “自”可能有误，不影响编码
察	宀 祭
蜜	宀 必 虫
寥	宀 羽 人 彡
谭	讠 覃
肇	户 攵 聿
褐	衤 曷
褪	衤 退
谱	讠 普
隧	阝 遂
嫩	女 敕
翠	羽 卒
熊	能 灬
凳	登 几
骡	马 累
缩	纟 宿
慧	丰 丰 彐 心
撵	扌 夫 夫 车
撕	扌 斯
撒	扌 散
撩	扌 大 丷 日 小
趣	走 取
趟	走 尚
撑	扌 掌
撮	扌 最
撬	扌 毛 毛 毛
播	扌 番
擒	扌 禽
墩	土 敦
撞	扌 童
撤	扌 育 攵
增	土 曾
撰	扌 巽
聪	耳 总
鞋	革 圭
鞍	革 安
蕉	艹 焦
蕊	艹 心 心 心
蔬	艹 疏
蕴	艹 纟 日 皿
横	木 黄
槽	木 曹
樱	木 婴
橡	木 象
樟	木 章
橄	木 敢
敷	甫 方 攵
豌	豆 宛
飘	票 风
醋	酉 昔
醇	酉 享
醉	酉 卒
磕	石 去 皿
磊	石 石 石
磅	石 旁
碾	石 展
震	雨 辰
霄	雨 肖
霉	雨 每
瞒	目 𬜯
题	是 页
暴	日 共 水
瞎	目 害
嘻	口 喜
嘶	口 斯
嘲	口 朝
嘹	口 大 丷 日 小
影	景 彡
踢	足 易
踏	足 沓
踩	足 采
踪	足 宗
蝶	虫 世 木
蝴	虫 胡
蝠	虫 一 口 田
蝎	虫 曷
蝌	虫 科
蝗	虫 皇
蝙	虫 扁
嘿	口 黑
嘱	口 属
幢	巾 童
墨	黑 土
镇	钅 真
镐	钅 高
镑	钅 旁
靠	告 非
稽	禾 尤 旨
稻	禾 爪 臼
黎	禾 勹 丿 人 水
稿	禾 高
稼	禾 家
箱	⺮ 相
篓	⺮ 娄
箭	⺮ 前
篇	⺮ 扁
僵	亻 三 田 田
躺	身 尚
僻	亻 辟
德	彳 十 四 一 心
艘	舟 叟
膝	月 木 八 水
膛	月 堂
鲤	鱼 里
鲫	鱼 即
熟	享 丸 灬
摩	广 林 手
褒	亠 保 氏
瘪	疒 自 人 匕
瘤	疒 留
瘫	疒 难
凛	冫 禀
颜	彦 页
毅	立 豕 殳
糊	米 胡
遵	辶 尊
憋	敝 心
潜	氵 替
澎	氵 彭
潮	氵 朝
潭	氵 西 早
鲨	沙 鱼
澳	氵 奥
潘	氵 番
澈	氵 育 攵
澜	氵 门 柬
澄	氵 登
懂	忄 董
憔	忄 焦
懊	忄 奥
憎	忄 曾
额	客 页
